2025-02-06 07:58:06.693304000, Fcp, UpTime(s), BuffInfo Count, Buff KB, CPU, CPU Sys, CPU Proc, CPU Proc User, CPU Proc Kernel, GPU, GPU Load, MEM, Mem Work, Mem Virt, Managed Heap, IO, ReadOps Rate, ReadBytes Rate, Read Ticks Rate, WriteOps Rate, WriteBytes Rate, Write Ticks Rate, NET, RxBps1, TxBps1, RxBps2, TxBps2, HUG, Handles, USER objects, GDI Objects
2025-04-24 11:51:31.113705000, Fcp, 2141, 2363, 17049, CPU, 28%, 09%, 07%, 01%, GPU, , MEM, 538704, 429304, N/A, IO, , , , , , , NET, , , , , HUG, 1791, 131, 92
2025-04-24 11:51:39.147692000, Fcp, 2149, 2139, 17049, CPU, 09%, 04%, 03%, 00%, GPU, , MEM, 538032, 428492, N/A, IO, , , , , , , NET, , , , , HUG, 1775, 131, 92
2025-04-24 11:51:47.193322000, Fcp, 2157, 2072, 12256, CPU, 10%, 02%, 02%, 00%, GPU, , MEM, 484840, 374160, N/A, IO, , , , , , , NET, , , , , HUG, 1768, 125, 90
2025-04-24 11:51:52.224924000, Fcp, 2162, 2167, 16196, CPU, 09%, 03%, 03%, 00%, GPU, , MEM, 557276, 448980, N/A, IO, , , , , , , NET, , , , , HUG, 1795, 131, 90
2025-04-24 11:51:56.260852000, Fcp, 2167, 2112, 13581, CPU, 07%, 03%, 02%, 00%, GPU, , MEM, 583320, 474612, N/A, IO, , , , , , , NET, , , , , HUG, 1797, 130, 90
2025-04-24 11:52:03.308479000, Fcp, 2174, 2123, 15893, CPU, 12%, 05%, 04%, 01%, GPU, , MEM, 553960, 444712, N/A, IO, , , , , , , NET, , , , , HUG, 1796, 130, 90
2025-04-24 11:52:18.405742000, Fcp, 2189, 2194, 14739, CPU, 15%, 02%, 01%, 00%, GPU, , MEM, 509764, 437140, N/A, IO, , , , , , , NET, , , , , HUG, 1781, 131, 92
2025-04-24 11:52:19.411188000, Fcp, 2190, 2058, 12236, CPU, 10%, 03%, 02%, 00%, GPU, , MEM, 462472, 387960, N/A, IO, , , , , , , NET, , , , , HUG, 1776, 128, 90
2025-04-24 11:52:31.497600000, Fcp, 2202, 2060, 12236, CPU, 41%, 00%, 00%, 00%, GPU, , MEM, 462592, 387712, N/A, IO, , , , , , , NET, , , , , HUG, 1776, 126, 90
2025-04-24 11:52:33.511701000, Fcp, 2204, 2057, 12236, CPU, 19%, 00%, 00%, 00%, GPU, , MEM, 462592, 387712, N/A, IO, , , , , , , NET, , , , , HUG, 1776, 126, 90
2025-04-24 11:52:39.547728000, Fcp, 2210, 1850, 11786, CPU, 04%, 00%, 00%, 00%, GPU, , MEM, 458984, 384544, N/A, IO, , , , , , , NET, , , , , HUG, 1772, 126, 90
2025-04-24 11:53:37.980442000, Fcp, 2268, 1846, 11780, CPU, 29%, 00%, 00%, 00%, GPU, , MEM, 459292, 384896, N/A, IO, , , , , , , NET, , , , , HUG, 1772, 126, 90
2025-04-24 11:53:39.996613000, Fcp, 2270, 1654, 11356, CPU, 17%, 00%, 00%, 00%, GPU, , MEM, 459292, 384896, N/A, IO, , , , , , , NET, , , , , HUG, 1773, 126, 90
2025-04-24 11:54:40.474699000, Fcp, 2331, 1466, 10986, CPU, 11%, 01%, 00%, 00%, GPU, , MEM, 459380, 385068, N/A, IO, , , , , , , NET, , , , , HUG, 1771, 126, 90
2025-04-24 11:55:20.775676000, Fcp, 2371, 1548, 14734, CPU, 15%, 04%, 03%, 00%, GPU, , MEM, 513520, 441792, N/A, IO, , , , , , , NET, , , , , HUG, 1785, 131, 90
2025-04-24 11:55:21.787472000, Fcp, 2372, 1466, 14452, CPU, 12%, 00%, 00%, 00%, GPU, , MEM, 484332, 409560, N/A, IO, , , , , , , NET, , , , , HUG, 1783, 128, 88
2025-04-24 11:55:22.792011000, Fcp, 2373, 1464, 14439, CPU, 06%, 00%, 00%, 00%, GPU, , MEM, 508916, 434192, N/A, IO, , , , , , , NET, , , , , HUG, 1783, 127, 88
2025-04-24 11:55:29.840961000, Fcp, 2380, 1564, 13587, CPU, 10%, 02%, 01%, 00%, GPU, , MEM, 532892, 459556, N/A, IO, , , , , , , NET, , , , , HUG, 1787, 131, 90
2025-04-24 11:55:37.882493000, Fcp, 2388, 1585, 18255, CPU, 07%, 02%, 01%, 00%, GPU, , MEM, 507940, 435744, N/A, IO, , , , , , , NET, , , , , HUG, 1795, 132, 94
2025-04-24 11:55:40.904135000, Fcp, 2391, 1582, 17073, CPU, 15%, 07%, 05%, 01%, GPU, , MEM, 496724, 423328, N/A, IO, , , , , , , NET, , , , , HUG, 1796, 133, 94
2025-04-24 11:55:46.955384000, Fcp, 2397, 2522, 16001, CPU, 18%, 08%, 07%, 01%, GPU, , MEM, 495980, 422648, N/A, IO, , , , , , , NET, , , , , HUG, 1825, 138, 94
2025-04-24 11:55:47.966830000, Fcp, 2398, 3524, 17265, CPU, 41%, 12%, 10%, 01%, GPU, , MEM, 496088, 422720, N/A, IO, , , , , , , NET, , , , , HUG, 1826, 138, 94
2025-04-24 11:55:48.976393000, Fcp, 2399, 4342, 18531, CPU, 49%, 08%, 07%, 00%, GPU, , MEM, 495816, 422468, N/A, IO, , , , , , , NET, , , , , HUG, 1824, 138, 94
2025-04-24 11:55:51.002909000, Fcp, 2401, 4987, 19551, CPU, 69%, 19%, 15%, 03%, GPU, , MEM, 495860, 422532, N/A, IO, , , , , , , NET, , , , , HUG, 1819, 138, 94
2025-04-24 11:55:54.041142000, Fcp, 2404, 5369, 16711, CPU, 35%, 14%, 13%, 01%, GPU, , MEM, 491392, 419128, N/A, IO, , , , , , , NET, , , , , HUG, 1814, 139, 94
2025-04-24 11:56:04.148513000, Fcp, 2414, 5369, 20408, CPU, 13%, 06%, 04%, 01%, GPU, , MEM, 495932, 422688, N/A, IO, , , , , , , NET, , , , , HUG, 1821, 140, 94
2025-04-24 11:56:41.389181000, Fcp, 2452, 5369, 21562, CPU, 14%, 05%, 04%, 01%, GPU, , MEM, 501152, 426148, N/A, IO, , , , , , , NET, , , , , HUG, 1780, 137, 101
2025-04-24 11:56:53.469266000, Fcp, 2464, 5369, 31876, CPU, 94%, 21%, 18%, 03%, GPU, , MEM, 512568, 438368, N/A, IO, , , , , , , NET, , , , , HUG, 1778, 137, 101
2025-04-24 11:56:54.478578000, Fcp, 2465, 5369, 38856, CPU, 99%, 29%, 23%, 05%, GPU, , MEM, 547944, 476136, N/A, IO, , , , , , , NET, , , , , HUG, 1778, 136, 101
2025-04-24 11:56:55.493529000, Fcp, 2466, 5369, 29630, CPU, 99%, 43%, 32%, 11%, GPU, , MEM, 560972, 486848, N/A, IO, , , , , , , NET, , , , , HUG, 1782, 136, 101
2025-04-24 11:56:56.510937000, Fcp, 2467, 5369, 29631, CPU, 99%, 31%, 24%, 07%, GPU, , MEM, 546732, 471572, N/A, IO, , , , , , , NET, , , , , HUG, 1780, 137, 101
2025-04-24 11:56:57.519766000, Fcp, 2468, 5369, 29633, CPU, 97%, 26%, 21%, 05%, GPU, , MEM, 546068, 471576, N/A, IO, , , , , , , NET, , , , , HUG, 1779, 137, 101
2025-04-24 11:57:02.556938000, Fcp, 2473, 5369, 43466, CPU, 64%, 25%, 20%, 04%, GPU, , MEM, 543176, 470016, N/A, IO, , , , , , , NET, , , , , HUG, 1780, 137, 101
2025-04-24 11:57:06.601026000, Fcp, 2477, 5369, 38852, CPU, 33%, 12%, 09%, 02%, GPU, , MEM, 530132, 455956, N/A, IO, , , , , , , NET, , , , , HUG, 1782, 137, 101
2025-04-24 11:57:10.649735000, Fcp, 2481, 5837, 24794, CPU, 19%, 10%, 08%, 02%, GPU, , MEM, 515180, 440040, N/A, IO, , , , , , , NET, , , , , HUG, 1775, 135, 101
2025-04-24 11:57:11.661792000, Fcp, 2482, 5916, 43365, CPU, 14%, 03%, 02%, 00%, GPU, , MEM, 532868, 460148, N/A, IO, , , , , , , NET, , , , , HUG, 1770, 135, 101
2025-04-24 11:57:18.717244000, Fcp, 2489, 5977, 43461, CPU, 17%, 03%, 02%, 00%, GPU, , MEM, 490420, 449888, N/A, IO, , , , , , , NET, , , , , HUG, 1768, 135, 101
2025-04-24 11:57:23.760906000, Fcp, 2494, 5977, 43461, CPU, 40%, 09%, 07%, 01%, GPU, , MEM, 485432, 444924, N/A, IO, , , , , , , NET, , , , , HUG, 1768, 134, 101
2025-04-24 11:57:25.770374000, Fcp, 2496, 5977, 43461, CPU, 15%, 08%, 05%, 02%, GPU, , MEM, 485436, 444928, N/A, IO, , , , , , , NET, , , , , HUG, 1768, 134, 101
2025-04-24 11:57:40.850674000, Fcp, 2511, 5977, 61985, CPU, 08%, 03%, 02%, 00%, GPU, , MEM, 513912, 473720, N/A, IO, , , , , , , NET, , , , , HUG, 1767, 136, 103
2025-04-24 11:57:41.864679000, Fcp, 2512, 5977, 61985, CPU, 06%, 01%, 00%, 00%, GPU, , MEM, 513920, 473732, N/A, IO, , , , , , , NET, , , , , HUG, 1767, 136, 103
2025-04-24 11:57:52.929212000, Fcp, 2523, 5977, 43531, CPU, 09%, 02%, 01%, 00%, GPU, , MEM, 491476, 450036, N/A, IO, , , , , , , NET, , , , , HUG, 1772, 135, 103
2025-04-24 11:57:53.942880000, Fcp, 2524, 5977, 71218, CPU, 09%, 02%, 01%, 00%, GPU, , MEM, 519260, 478664, N/A, IO, , , , , , , NET, , , , , HUG, 1771, 136, 103
2025-04-24 11:57:54.950235000, Fcp, 2525, 5977, 85068, CPU, 12%, 04%, 03%, 00%, GPU, , MEM, 532988, 491532, N/A, IO, , , , , , , NET, , , , , HUG, 1774, 136, 103
2025-04-24 11:58:00.986173000, Fcp, 2531, 5977, 20206, CPU, 45%, 04%, 03%, 01%, GPU, , MEM, 412464, 369372, N/A, IO, , , , , , , NET, , , , , HUG, 1769, 131, 97
2025-04-24 11:58:03.001872000, Fcp, 2533, 5977, 20368, CPU, 58%, 10%, 08%, 02%, GPU, , MEM, 439152, 398696, N/A, IO, , , , , , , NET, , , , , HUG, 1800, 136, 99
2025-04-24 11:58:04.006151000, Fcp, 2534, 5977, 20366, CPU, 36%, 02%, 01%, 00%, GPU, , MEM, 439296, 398920, N/A, IO, , , , , , , NET, , , , , HUG, 1802, 137, 99
2025-04-24 11:58:05.009246000, Fcp, 2535, 5977, 38830, CPU, 35%, 12%, 09%, 02%, GPU, , MEM, 475372, 434824, N/A, IO, , , , , , , NET, , , , , HUG, 1803, 137, 99
2025-04-24 11:58:10.043590000, Fcp, 2540, 5977, 43447, CPU, 12%, 05%, 04%, 01%, GPU, , MEM, 469260, 430612, N/A, IO, , , , , , , NET, , , , , HUG, 1803, 136, 99
2025-04-24 11:58:37.193273000, Fcp, 2567, 5977, 43446, CPU, 18%, 09%, 07%, 01%, GPU, , MEM, 492492, 454012, N/A, IO, , , , , , , NET, , , , , HUG, 1787, 136, 99
2025-04-24 11:58:38.207516000, Fcp, 2568, 5977, 43447, CPU, 10%, 04%, 02%, 01%, GPU, , MEM, 512168, 478364, N/A, IO, , , , , , , NET, , , , , HUG, 1786, 136, 99
2025-04-24 11:58:41.238667000, Fcp, 2572, 5977, 66522, CPU, 07%, 04%, 03%, 00%, GPU, , MEM, 526800, 491768, N/A, IO, , , , , , , NET, , , , , HUG, 1790, 137, 101
2025-04-24 11:58:42.254824000, Fcp, 2573, 5977, 24989, CPU, 15%, 05%, 04%, 01%, GPU, , MEM, 485388, 450360, N/A, IO, , , , , , , NET, , , , , HUG, 1790, 136, 101
2025-04-24 11:58:43.258031000, Fcp, 2574, 5977, 73540, CPU, 14%, 06%, 04%, 01%, GPU, , MEM, 530920, 499044, N/A, IO, , , , , , , NET, , , , , HUG, 1788, 137, 101
2025-04-24 11:58:44.265134000, Fcp, 2575, 5977, 61929, CPU, 21%, 13%, 11%, 01%, GPU, , MEM, 518200, 483232, N/A, IO, , , , , , , NET, , , , , HUG, 1787, 135, 101
2025-04-24 11:58:46.280043000, Fcp, 2577, 5977, 36654, CPU, 41%, 27%, 24%, 03%, GPU, , MEM, 482264, 449636, N/A, IO, , , , , , , NET, , , , , HUG, 1785, 135, 101
2025-04-24 11:58:55.366708000, Fcp, 2586, 5977, 48191, CPU, 31%, 20%, 16%, 04%, GPU, , MEM, 496332, 461388, N/A, IO, , , , , , , NET, , , , , HUG, 1787, 135, 101
2025-04-24 11:58:57.386126000, Fcp, 2588, 5977, 34318, CPU, 43%, 25%, 22%, 02%, GPU, , MEM, 482212, 446108, N/A, IO, , , , , , , NET, , , , , HUG, 1785, 134, 101
2025-04-24 11:58:58.391861000, Fcp, 2589, 5977, 50559, CPU, 41%, 22%, 19%, 02%, GPU, , MEM, 496104, 462436, N/A, IO, , , , , , , NET, , , , , HUG, 1784, 134, 101
2025-04-24 11:58:59.403469000, Fcp, 2590, 5977, 29745, CPU, 55%, 27%, 23%, 03%, GPU, , MEM, 477652, 441540, N/A, IO, , , , , , , NET, , , , , HUG, 1784, 135, 101
2025-04-24 11:59:05.486479000, Fcp, 2596, 5977, 25103, CPU, 79%, 24%, 21%, 03%, GPU, , MEM, 473116, 437028, N/A, IO, , , , , , , NET, , , , , HUG, 1787, 135, 101
2025-04-24 11:59:10.536194000, Fcp, 2601, 5977, 36798, CPU, 55%, 25%, 23%, 02%, GPU, , MEM, 481856, 448752, N/A, IO, , , , , , , NET, , , , , HUG, 1782, 135, 101
2025-04-24 11:59:12.559201000, Fcp, 2603, 5977, 34322, CPU, 33%, 23%, 20%, 02%, GPU, , MEM, 482388, 446308, N/A, IO, , , , , , , NET, , , , , HUG, 1784, 134, 101
2025-04-24 11:59:16.592675000, Fcp, 2607, 5977, 29777, CPU, 94%, 25%, 20%, 05%, GPU, , MEM, 477448, 441248, N/A, IO, , , , , , , NET, , , , , HUG, 1786, 136, 101
2025-04-24 11:59:18.612680000, Fcp, 2609, 5977, 25214, CPU, 66%, 24%, 19%, 04%, GPU, , MEM, 472840, 436720, N/A, IO, , , , , , , NET, , , , , HUG, 1786, 135, 101
2025-04-24 11:59:21.651406000, Fcp, 2612, 5977, 34320, CPU, 45%, 23%, 20%, 02%, GPU, , MEM, 480148, 445656, N/A, IO, , , , , , , NET, , , , , HUG, 1785, 135, 101
2025-04-24 11:59:26.696319000, Fcp, 2617, 5977, 24980, CPU, 47%, 27%, 23%, 04%, GPU, , MEM, 447308, 404044, N/A, IO, , , , , , , NET, , , , , HUG, 1780, 133, 101
2025-04-24 11:59:27.700314000, Fcp, 2618, 5977, 20206, CPU, 24%, 02%, 01%, 00%, GPU, , MEM, 442524, 399192, N/A, IO, , , , , , , NET, , , , , HUG, 1780, 131, 97
2025-04-24 11:59:29.716098000, Fcp, 2620, 5977, 20206, CPU, 03%, 00%, 00%, 00%, GPU, , MEM, 442524, 399192, N/A, IO, , , , , , , NET, , , , , HUG, 1780, 131, 97
2025-04-24 11:59:42.828308000, Fcp, 2633, 5977, 20206, CPU, 03%, 00%, 00%, 00%, GPU, , MEM, 436860, 393528, N/A, IO, , , , , , , NET, , , , , HUG, 1780, 131, 97
2025-04-24 11:59:56.941198000, Fcp, 2647, 5977, 20526, CPU, 24%, 02%, 01%, 00%, GPU, , MEM, 437040, 394252, N/A, IO, , , , , , , NET, , , , , HUG, 1780, 131, 97
2025-04-24 11:59:57.950701000, Fcp, 2648, 5977, 20206, CPU, 03%, 00%, 00%, 00%, GPU, , MEM, 437040, 394284, N/A, IO, , , , , , , NET, , , , , HUG, 1780, 130, 97
2025-04-24 12:00:06.000755000, Fcp, 2656, 5977, 20206, CPU, 34%, 00%, 00%, 00%, GPU, , MEM, 437040, 394284, N/A, IO, , , , , , , NET, , , , , HUG, 1780, 131, 97
2025-04-24 12:00:09.032377000, Fcp, 2659, 5977, 20206, CPU, 79%, 00%, 00%, 00%, GPU, , MEM, 437044, 394284, N/A, IO, , , , , , , NET, , , , , HUG, 1780, 131, 97
2025-04-24 12:00:10.042009000, Fcp, 2660, 5977, 20206, CPU, 55%, 00%, 00%, 00%, GPU, , MEM, 437044, 394284, N/A, IO, , , , , , , NET, , , , , HUG, 1780, 131, 97
2025-04-24 12:00:12.064607000, Fcp, 2662, 5977, 20206, CPU, 77%, 01%, 01%, 00%, GPU, , MEM, 437064, 394316, N/A, IO, , , , , , , NET, , , , , HUG, 1779, 131, 97
2025-04-24 12:00:15.083891000, Fcp, 2665, 5977, 20206, CPU, 47%, 00%, 00%, 00%, GPU, , MEM, 437092, 394360, N/A, IO, , , , , , , NET, , , , , HUG, 1779, 130, 97
2025-04-24 12:00:20.107026000, Fcp, 2670, 5977, 20206, CPU, 75%, 00%, 00%, 00%, GPU, , MEM, 437092, 394360, N/A, IO, , , , , , , NET, , , , , HUG, 1779, 131, 97
2025-04-24 12:00:24.153796000, Fcp, 2674, 5977, 20206, CPU, 53%, 00%, 00%, 00%, GPU, , MEM, 437092, 394360, N/A, IO, , , , , , , NET, , , , , HUG, 1779, 130, 97
2025-04-24 12:00:29.219966000, Fcp, 2679, 5977, 20206, CPU, 20%, 01%, 00%, 00%, GPU, , MEM, 437148, 394360, N/A, IO, , , , , , , NET, , , , , HUG, 1779, 131, 97
2025-04-24 12:00:42.334202000, Fcp, 2693, 5342, 19281, CPU, 88%, 00%, 00%, 00%, GPU, , MEM, 437268, 394392, N/A, IO, , , , , , , NET, , , , , HUG, 1784, 131, 97
2025-04-24 12:00:43.380208000, Fcp, 2694, 5977, 20206, CPU, 85%, 00%, 00%, 00%, GPU, , MEM, 437268, 394392, N/A, IO, , , , , , , NET, , , , , HUG, 1784, 131, 97
2025-04-24 12:00:45.638642000, Fcp, 2696, 5977, 20206, CPU, 96%, 01%, 00%, 00%, GPU, , MEM, 437316, 394452, N/A, IO, , , , , , , NET, , , , , HUG, 1784, 131, 97
2025-04-24 12:00:47.063810000, Fcp, 2697, 5977, 20206, CPU, 99%, 00%, 00%, 00%, GPU, , MEM, 437340, 394452, N/A, IO, , , , , , , NET, , , , , HUG, 1784, 131, 97
2025-04-24 12:00:48.083808000, Fcp, 2698, 5977, 20206, CPU, 99%, 03%, 00%, 02%, GPU, , MEM, 437776, 394452, N/A, IO, , , , , , , NET, , , , , HUG, 1820, 131, 97
2025-04-24 12:00:49.427682000, Fcp, 2700, 5977, 20206, CPU, 99%, 01%, 00%, 00%, GPU, , MEM, 437776, 394452, N/A, IO, , , , , , , NET, , , , , HUG, 1829, 132, 97
2025-04-24 12:00:51.138274000, Fcp, 2701, 5977, 20206, CPU, 99%, 01%, 00%, 00%, GPU, , MEM, 437776, 394452, N/A, IO, , , , , , , NET, , , , , HUG, 1824, 132, 97
2025-04-24 12:07:17.582914000, Fcp, 3088, 5362, 19142, CPU, 04%, 00%, 00%, 00%, GPU, , MEM, 430584, 395008, N/A, IO, , , , , , , NET, , , , , HUG, 1884, 134, 98
2025-04-24 12:07:18.591394000, Fcp, 3089, 5977, 20366, CPU, 99%, 06%, 03%, 02%, GPU, , MEM, 436704, 396756, N/A, IO, , , , , , , NET, , , , , HUG, 1897, 134, 97
2025-04-24 12:07:19.612611000, Fcp, 3090, 5977, 20046, CPU, 99%, 02%, 01%, 01%, GPU, , MEM, 436824, 396196, N/A, IO, , , , , , , NET, , , , , HUG, 1897, 134, 97
2025-04-24 12:07:20.624759000, Fcp, 3091, 5977, 20206, CPU, 99%, 07%, 04%, 03%, GPU, , MEM, 441480, 397556, N/A, IO, , , , , , , NET, , , , , HUG, 1899, 134, 97
2025-04-24 12:07:21.631255000, Fcp, 3092, 5977, 20206, CPU, 99%, 00%, 00%, 00%, GPU, , MEM, 441276, 395196, N/A, IO, , , , , , , NET, , , , , HUG, 1909, 135, 97
2025-04-24 12:07:22.663829000, Fcp, 3093, 5977, 20366, CPU, 99%, 02%, 01%, 00%, GPU, , MEM, 441384, 395368, N/A, IO, , , , , , , NET, , , , , HUG, 1916, 135, 97
2025-04-24 12:07:23.705393000, Fcp, 3094, 5977, 20206, CPU, 99%, 00%, 00%, 00%, GPU, , MEM, 441384, 395372, N/A, IO, , , , , , , NET, , , , , HUG, 1916, 135, 97
2025-04-24 12:07:24.713918000, Fcp, 3095, 5977, 20206, CPU, 99%, 01%, 01%, 00%, GPU, , MEM, 441480, 395336, N/A, IO, , , , , , , NET, , , , , HUG, 1909, 135, 97
2025-04-24 12:07:25.716077000, Fcp, 3096, 5977, 20206, CPU, 99%, 02%, 01%, 00%, GPU, , MEM, 441512, 395352, N/A, IO, , , , , , , NET, , , , , HUG, 1904, 135, 97
2025-04-24 12:07:26.725552000, Fcp, 3097, 5977, 20206, CPU, 99%, 00%, 00%, 00%, GPU, , MEM, 441512, 395352, N/A, IO, , , , , , , NET, , , , , HUG, 1904, 135, 97
2025-04-24 12:07:27.733562000, Fcp, 3098, 5977, 20206, CPU, 99%, 00%, 00%, 00%, GPU, , MEM, 441512, 395352, N/A, IO, , , , , , , NET, , , , , HUG, 1904, 135, 97
2025-04-24 12:07:28.736688000, Fcp, 3099, 5977, 20206, CPU, 99%, 00%, 00%, 00%, GPU, , MEM, 441512, 395352, N/A, IO, , , , , , , NET, , , , , HUG, 1904, 135, 97
2025-04-24 12:07:31.844935000, Fcp, 3102, 5977, 20206, CPU, 97%, 00%, 00%, 00%, GPU, , MEM, 441264, 395352, N/A, IO, , , , , , , NET, , , , , HUG, 1904, 135, 97
2025-04-24 12:07:33.079918000, Fcp, 3103, 5977, 20206, CPU, 99%, 00%, 00%, 00%, GPU, , MEM, 441264, 395352, N/A, IO, , , , , , , NET, , , , , HUG, 1904, 135, 97
2025-04-24 12:07:34.213478000, Fcp, 3104, 5977, 20206, CPU, 99%, 01%, 00%, 00%, GPU, , MEM, 441264, 395352, N/A, IO, , , , , , , NET, , , , , HUG, 1904, 135, 97
2025-04-24 12:07:35.348732000, Fcp, 3106, 5977, 20206, CPU, 99%, 00%, 00%, 00%, GPU, , MEM, 441264, 395352, N/A, IO, , , , , , , NET, , , , , HUG, 1903, 135, 97
2025-04-24 12:07:36.375699000, Fcp, 3107, 5977, 20206, CPU, 99%, 00%, 00%, 00%, GPU, , MEM, 441264, 395352, N/A, IO, , , , , , , NET, , , , , HUG, 1904, 135, 97
2025-04-24 12:07:37.403190000, Fcp, 3108, 5977, 20206, CPU, 99%, 01%, 00%, 00%, GPU, , MEM, 441264, 395352, N/A, IO, , , , , , , NET, , , , , HUG, 1904, 135, 97
2025-04-24 12:07:38.426517000, Fcp, 3109, 5977, 20206, CPU, 99%, 00%, 00%, 00%, GPU, , MEM, 441264, 395352, N/A, IO, , , , , , , NET, , , , , HUG, 1904, 135, 97
2025-04-24 12:07:39.444361000, Fcp, 3110, 5977, 20206, CPU, 99%, 01%, 00%, 00%, GPU, , MEM, 441264, 395352, N/A, IO, , , , , , , NET, , , , , HUG, 1904, 135, 97
2025-04-24 12:07:40.453625000, Fcp, 3111, 5977, 20206, CPU, 99%, 01%, 00%, 01%, GPU, , MEM, 441268, 395352, N/A, IO, , , , , , , NET, , , , , HUG, 1903, 135, 97
2025-04-24 12:07:41.461332000, Fcp, 3112, 5977, 20206, CPU, 99%, 00%, 00%, 00%, GPU, , MEM, 441232, 395264, N/A, IO, , , , , , , NET, , , , , HUG, 1897, 134, 97
2025-04-24 12:07:42.511104000, Fcp, 3113, 5977, 20206, CPU, 99%, 01%, 01%, 00%, GPU, , MEM, 441232, 395264, N/A, IO, , , , , , , NET, , , , , HUG, 1897, 134, 97
2025-04-24 12:07:43.525256000, Fcp, 3114, 5977, 20206, CPU, 97%, 00%, 00%, 00%, GPU, , MEM, 441232, 395264, N/A, IO, , , , , , , NET, , , , , HUG, 1897, 134, 97
2025-04-24 12:07:47.132807000, Fcp, 3117, 5977, 20206, CPU, 99%, 01%, 00%, 01%, GPU, , MEM, 441232, 395264, N/A, IO, , , , , , , NET, , , , , HUG, 1897, 133, 97
2025-04-24 12:07:48.148698000, Fcp, 3118, 5977, 20206, CPU, 99%, 01%, 00%, 01%, GPU, , MEM, 441232, 395264, N/A, IO, , , , , , , NET, , , , , HUG, 1897, 134, 97
2025-04-24 12:07:49.158095000, Fcp, 3119, 5977, 20206, CPU, 99%, 00%, 00%, 00%, GPU, , MEM, 441232, 395264, N/A, IO, , , , , , , NET, , , , , HUG, 1899, 135, 97
2025-04-24 12:07:50.172963000, Fcp, 3120, 5977, 20206, CPU, 99%, 01%, 00%, 01%, GPU, , MEM, 441264, 395228, N/A, IO, , , , , , , NET, , , , , HUG, 1899, 135, 97
2025-04-24 12:07:52.201639000, Fcp, 3122, 5977, 20206, CPU, 74%, 00%, 00%, 00%, GPU, , MEM, 441292, 395220, N/A, IO, , , , , , , NET, , , , , HUG, 1892, 134, 97
2025-04-24 12:07:54.227261000, Fcp, 3125, 5977, 20206, CPU, 34%, 00%, 00%, 00%, GPU, , MEM, 441292, 395220, N/A, IO, , , , , , , NET, , , , , HUG, 1892, 134, 97
2025-04-24 12:08:10.366461000, Fcp, 3141, 5977, 20206, CPU, 07%, 00%, 00%, 00%, GPU, , MEM, 441316, 395260, N/A, IO, , , , , , , NET, , , , , HUG, 1899, 134, 97
2025-04-24 12:08:12.378940000, Fcp, 3143, 5977, 20206, CPU, 05%, 00%, 00%, 00%, GPU, , MEM, 441292, 395220, N/A, IO, , , , , , , NET, , , , , HUG, 1892, 134, 97
2025-04-24 12:08:17.418003000, Fcp, 3148, 5359, 19781, CPU, 19%, 03%, 02%, 00%, GPU, , MEM, 441532, 395448, N/A, IO, , , , , , , NET, , , , , HUG, 1894, 134, 97
2025-04-24 12:08:18.427376000, Fcp, 3149, 5977, 20206, CPU, 36%, 00%, 00%, 00%, GPU, , MEM, 441560, 395488, N/A, IO, , , , , , , NET, , , , , HUG, 1895, 134, 97
2025-04-24 12:08:21.449578000, Fcp, 3152, 5977, 20206, CPU, 05%, 01%, 00%, 00%, GPU, , MEM, 441564, 395488, N/A, IO, , , , , , , NET, , , , , HUG, 1896, 134, 97
2025-04-24 12:08:25.472990000, Fcp, 3156, 5977, 20206, CPU, 26%, 01%, 00%, 01%, GPU, , MEM, 441556, 395488, N/A, IO, , , , , , , NET, , , , , HUG, 1893, 134, 97
2025-04-24 12:08:29.505886000, Fcp, 3160, 5977, 20206, CPU, 96%, 01%, 00%, 00%, GPU, , MEM, 441972, 397552, N/A, IO, , , , , , , NET, , , , , HUG, 1927, 135, 97
2025-04-24 12:08:30.520379000, Fcp, 3161, 5977, 20206, CPU, 59%, 00%, 00%, 00%, GPU, , MEM, 441972, 397552, N/A, IO, , , , , , , NET, , , , , HUG, 1929, 135, 97
2025-04-24 12:08:31.536598000, Fcp, 3162, 5977, 20206, CPU, 17%, 00%, 00%, 00%, GPU, , MEM, 441972, 397552, N/A, IO, , , , , , , NET, , , , , HUG, 1929, 135, 97
2025-04-24 12:09:08.822623000, Fcp, 3199, 5977, 25138, CPU, 22%, 08%, 04%, 04%, GPU, , MEM, 481064, 426212, N/A, IO, , , , , , , NET, , , , , HUG, 1911, 139, 99
2025-04-24 12:09:10.840270000, Fcp, 3201, 5977, 57449, CPU, 28%, 05%, 04%, 01%, GPU, , MEM, 531028, 475988, N/A, IO, , , , , , , NET, , , , , HUG, 1914, 137, 99
2025-04-24 12:09:11.842633000, Fcp, 3202, 5977, 73709, CPU, 25%, 10%, 08%, 02%, GPU, , MEM, 539908, 486612, N/A, IO, , , , , , , NET, , , , , HUG, 1912, 139, 99
2025-04-24 12:09:12.859315000, Fcp, 3203, 5977, 66708, CPU, 25%, 15%, 13%, 02%, GPU, , MEM, 535572, 479848, N/A, IO, , , , , , , NET, , , , , HUG, 1909, 139, 99
2025-04-24 12:09:15.892452000, Fcp, 3206, 5977, 66705, CPU, 21%, 15%, 11%, 04%, GPU, , MEM, 512076, 451992, N/A, IO, , , , , , , NET, , , , , HUG, 1906, 138, 99
