2024-10-22 08:49:27.235010000, Fcp, UpTime(s), BuffInfo Count, Buff KB, CPU, CPU Sys, CPU Proc, CPU Proc User, CPU Proc Kernel, GPU, GPU Load, MEM, Mem Work, Mem Virt, Managed Heap, IO, ReadOps Rate, ReadBytes Rate, Read Ticks Rate, WriteOps Rate, WriteBytes Rate, Write Ticks Rate, NET, RxBps1, TxBps1, RxBps2, TxBps2, HUG, Handles, USER objects, GDI Objects
2024-11-19 12:36:05.345456000, Fcp, 15805, 85, 1051, CPU, 25%, 00%, 00%, 00%, GPU, , MEM, 199668, 253868, N/A, IO, , , , , , , NET, , , , , HUG, 1702, 86, 66
2024-11-19 12:36:20.495312000, Fcp, 15820, 85, 1051, CPU, 04%, 00%, 00%, 00%, GPU, , MEM, 199940, 254024, N/A, IO, , , , , , , NET, , , , , HUG, 1700, 86, 66
2024-11-19 12:36:25.543760000, Fcp, 15825, 85, 1051, CPU, 10%, 00%, 00%, 00%, GPU, , MEM, 199940, 254024, N/A, IO, , , , , , , NET, , , , , HUG, 1701, 86, 66
2024-11-19 12:36:40.766833000, Fcp, 15840, 85, 1051, CPU, 37%, 00%, 00%, 00%, GPU, , MEM, 199940, 254024, N/A, IO, , , , , , , NET, , , , , HUG, 1701, 86, 66
2024-11-19 12:36:41.784464000, Fcp, 15841, 85, 1051, CPU, 15%, 00%, 00%, 00%, GPU, , MEM, 199940, 254024, N/A, IO, , , , , , , NET, , , , , HUG, 1701, 86, 66
2024-11-19 12:37:13.058957000, Fcp, 15873, 85, 1371, CPU, 38%, 02%, 02%, 00%, GPU, , MEM, 199960, 254056, N/A, IO, , , , , , , NET, , , , , HUG, 1701, 86, 66
2024-11-19 12:37:14.077658000, Fcp, 15874, 85, 1051, CPU, 04%, 00%, 00%, 00%, GPU, , MEM, 199960, 254056, N/A, IO, , , , , , , NET, , , , , HUG, 1700, 86, 66
2024-11-19 12:37:26.239100000, Fcp, 15886, 85, 1051, CPU, 01%, 00%, 00%, 00%, GPU, , MEM, 199960, 254056, N/A, IO, , , , , , , NET, , , , , HUG, 1701, 86, 66
2024-11-19 12:38:06.524822000, Fcp, 15926, 85, 1051, CPU, 24%, 00%, 00%, 00%, GPU, , MEM, 199824, 254056, N/A, IO, , , , , , , NET, , , , , HUG, 1702, 86, 66
2024-11-19 12:38:12.560661000, Fcp, 15932, 85, 1051, CPU, 03%, 00%, 00%, 00%, GPU, , MEM, 199824, 254056, N/A, IO, , , , , , , NET, , , , , HUG, 1702, 86, 66
2024-11-19 12:38:19.605729000, Fcp, 15939, 85, 1051, CPU, 26%, 00%, 00%, 00%, GPU, , MEM, 199804, 254068, N/A, IO, , , , , , , NET, , , , , HUG, 1702, 86, 66
2024-11-19 12:38:24.616708000, Fcp, 15944, 85, 1051, CPU, 00%, 00%, 00%, 00%, GPU, , MEM, 199912, 254068, N/A, IO, , , , , , , NET, , , , , HUG, 1703, 86, 66
2024-11-19 12:38:26.630756000, Fcp, 15946, 85, 1051, CPU, 04%, 00%, 00%, 00%, GPU, , MEM, 199912, 254068, N/A, IO, , , , , , , NET, , , , , HUG, 1703, 86, 66
2024-11-19 12:39:27.234523000, Fcp, 16007, 85, 1051, CPU, 01%, 00%, 00%, 00%, GPU, , MEM, 199800, 254040, N/A, IO, , , , , , , NET, , , , , HUG, 1701, 86, 66
2024-11-19 12:40:28.013463000, Fcp, 16068, 85, 1051, CPU, 04%, 00%, 00%, 00%, GPU, , MEM, 199428, 253512, N/A, IO, , , , , , , NET, , , , , HUG, 1703, 86, 66
2024-11-19 12:41:28.703210000, Fcp, 16128, 85, 1051, CPU, 03%, 00%, 00%, 00%, GPU, , MEM, 199532, 253904, N/A, IO, , , , , , , NET, , , , , HUG, 1701, 86, 66
2024-11-19 12:42:29.277649000, Fcp, 16189, 85, 1051, CPU, 03%, 00%, 00%, 00%, GPU, , MEM, 199940, 254212, N/A, IO, , , , , , , NET, , , , , HUG, 1703, 86, 66
2024-11-19 12:43:29.827679000, Fcp, 16249, 85, 1051, CPU, 03%, 00%, 00%, 00%, GPU, , MEM, 199888, 254184, N/A, IO, , , , , , , NET, , , , , HUG, 1701, 86, 66
2024-11-19 12:44:30.554667000, Fcp, 16310, 85, 1051, CPU, 02%, 00%, 00%, 00%, GPU, , MEM, 199924, 254212, N/A, IO, , , , , , , NET, , , , , HUG, 1701, 86, 66
2024-11-19 12:45:31.257340000, Fcp, 16371, 85, 1051, CPU, 01%, 00%, 00%, 00%, GPU, , MEM, 199896, 254188, N/A, IO, , , , , , , NET, , , , , HUG, 1701, 86, 66
2024-11-19 12:46:31.931615000, Fcp, 16432, 85, 1051, CPU, 00%, 00%, 00%, 00%, GPU, , MEM, 200076, 254148, N/A, IO, , , , , , , NET, , , , , HUG, 1701, 86, 66
2024-11-19 12:47:12.369633000, Fcp, 16472, 85, 1051, CPU, 50%, 00%, 00%, 00%, GPU, , MEM, 200080, 254148, N/A, IO, , , , , , , NET, , , , , HUG, 1702, 86, 66
2024-11-19 12:47:13.382513000, Fcp, 16473, 85, 1051, CPU, 13%, 00%, 00%, 00%, GPU, , MEM, 200080, 254148, N/A, IO, , , , , , , NET, , , , , HUG, 1702, 86, 66
2024-11-19 12:47:32.537164000, Fcp, 16492, 85, 1051, CPU, 00%, 00%, 00%, 00%, GPU, , MEM, 200084, 254120, N/A, IO, , , , , , , NET, , , , , HUG, 1701, 86, 66
2024-11-19 12:47:41.578741000, Fcp, 16501, 85, 1051, CPU, 30%, 00%, 00%, 00%, GPU, , MEM, 200084, 254120, N/A, IO, , , , , , , NET, , , , , HUG, 1701, 86, 66
2024-11-19 12:47:45.598908000, Fcp, 16505, 85, 1051, CPU, 03%, 00%, 00%, 00%, GPU, , MEM, 200084, 254120, N/A, IO, , , , , , , NET, , , , , HUG, 1701, 86, 66
2024-11-19 12:48:23.991699000, Fcp, 16544, 85, 1051, CPU, 36%, 00%, 00%, 00%, GPU, , MEM, 200064, 254148, N/A, IO, , , , , , , NET, , , , , HUG, 1700, 86, 66
2024-11-19 12:48:24.992080000, Fcp, 16545, 85, 1051, CPU, 13%, 00%, 00%, 00%, GPU, , MEM, 200064, 254148, N/A, IO, , , , , , , NET, , , , , HUG, 1700, 86, 66
2024-11-19 12:48:25.996589000, Fcp, 16546, 85, 1051, CPU, 90%, 00%, 00%, 00%, GPU, , MEM, 200064, 254148, N/A, IO, , , , , , , NET, , , , , HUG, 1700, 85, 66
2024-11-19 12:48:28.019398000, Fcp, 16548, 85, 1051, CPU, 18%, 00%, 00%, 00%, GPU, , MEM, 200064, 254148, N/A, IO, , , , , , , NET, , , , , HUG, 1700, 85, 66
2024-11-19 12:48:31.142203000, Fcp, 16551, 85, 1051, CPU, 97%, 00%, 00%, 00%, GPU, , MEM, 200068, 254148, N/A, IO, , , , , , , NET, , , , , HUG, 1701, 86, 66
2024-11-19 12:48:32.154408000, Fcp, 16552, 85, 1051, CPU, 97%, 00%, 00%, 00%, GPU, , MEM, 200068, 254148, N/A, IO, , , , , , , NET, , , , , HUG, 1701, 86, 66
2024-11-19 12:48:33.185267000, Fcp, 16553, 85, 1051, CPU, 74%, 00%, 00%, 00%, GPU, , MEM, 200068, 254148, N/A, IO, , , , , , , NET, , , , , HUG, 1701, 86, 66
2024-11-19 12:48:35.187275000, Fcp, 16555, 85, 1051, CPU, 34%, 00%, 00%, 00%, GPU, , MEM, 200068, 254148, N/A, IO, , , , , , , NET, , , , , HUG, 1701, 86, 66
2024-11-19 12:48:36.200783000, Fcp, 16556, 85, 1051, CPU, 63%, 00%, 00%, 00%, GPU, , MEM, 200068, 254148, N/A, IO, , , , , , , NET, , , , , HUG, 1701, 86, 66
2024-11-19 12:48:37.220987000, Fcp, 16557, 85, 1051, CPU, 33%, 00%, 00%, 00%, GPU, , MEM, 200068, 254148, N/A, IO, , , , , , , NET, , , , , HUG, 1701, 86, 66
2024-11-19 12:48:40.269514000, Fcp, 16560, 85, 1051, CPU, 02%, 00%, 00%, 00%, GPU, , MEM, 200564, 254436, N/A, IO, , , , , , , NET, , , , , HUG, 1707, 86, 66
2024-11-19 12:49:09.583744000, Fcp, 16589, 85, 1051, CPU, 29%, 00%, 00%, 00%, GPU, , MEM, 200572, 254544, N/A, IO, , , , , , , NET, , , , , HUG, 1702, 86, 66
2024-11-19 12:49:10.597018000, Fcp, 16590, 85, 1051, CPU, 04%, 00%, 00%, 00%, GPU, , MEM, 200572, 254544, N/A, IO, , , , , , , NET, , , , , HUG, 1702, 86, 66
2024-11-19 12:49:33.785351000, Fcp, 16613, 85, 1051, CPU, 03%, 00%, 00%, 00%, GPU, , MEM, 200620, 254544, N/A, IO, , , , , , , NET, , , , , HUG, 1703, 85, 66
2024-11-19 12:50:34.360187000, Fcp, 16674, 85, 1051, CPU, 01%, 00%, 00%, 00%, GPU, , MEM, 200696, 254572, N/A, IO, , , , , , , NET, , , , , HUG, 1701, 86, 66
2024-11-19 12:51:35.032868000, Fcp, 16735, 85, 1051, CPU, 06%, 00%, 00%, 00%, GPU, , MEM, 200764, 254640, N/A, IO, , , , , , , NET, , , , , HUG, 1703, 86, 66
2024-11-19 12:52:35.549914000, Fcp, 16795, 85, 1051, CPU, 08%, 00%, 00%, 00%, GPU, , MEM, 199928, 254228, N/A, IO, , , , , , , NET, , , , , HUG, 1701, 86, 66
2024-11-19 12:53:36.107613000, Fcp, 16856, 85, 1051, CPU, 04%, 00%, 00%, 00%, GPU, , MEM, 199832, 254384, N/A, IO, , , , , , , NET, , , , , HUG, 1703, 86, 66
2024-11-19 12:54:36.742171000, Fcp, 16916, 85, 1051, CPU, 06%, 00%, 00%, 00%, GPU, , MEM, 199888, 254384, N/A, IO, , , , , , , NET, , , , , HUG, 1701, 86, 66
2024-11-19 12:55:37.468544000, Fcp, 16977, 85, 1051, CPU, 04%, 00%, 00%, 00%, GPU, , MEM, 200152, 254632, N/A, IO, , , , , , , NET, , , , , HUG, 1701, 86, 66
2024-11-19 12:56:37.875221000, Fcp, 17037, 85, 1051, CPU, 03%, 00%, 00%, 00%, GPU, , MEM, 200024, 254380, N/A, IO, , , , , , , NET, , , , , HUG, 1701, 86, 66
2024-11-19 12:57:38.563205000, Fcp, 17098, 85, 1051, CPU, 03%, 00%, 00%, 00%, GPU, , MEM, 200128, 254540, N/A, IO, , , , , , , NET, , , , , HUG, 1701, 86, 66
2024-11-19 12:58:39.361050000, Fcp, 17159, 85, 1051, CPU, 04%, 00%, 00%, 00%, GPU, , MEM, 200008, 254484, N/A, IO, , , , , , , NET, , , , , HUG, 1701, 86, 66
2024-11-19 12:59:40.226955000, Fcp, 17220, 85, 1051, CPU, 03%, 00%, 00%, 00%, GPU, , MEM, 200052, 254540, N/A, IO, , , , , , , NET, , , , , HUG, 1701, 85, 66
2024-11-19 13:00:41.044765000, Fcp, 17281, 85, 1051, CPU, 03%, 00%, 00%, 00%, GPU, , MEM, 200060, 254540, N/A, IO, , , , , , , NET, , , , , HUG, 1703, 86, 66
2024-11-19 13:01:41.675122000, Fcp, 17341, 85, 1051, CPU, 03%, 00%, 00%, 00%, GPU, , MEM, 199632, 253964, N/A, IO, , , , , , , NET, , , , , HUG, 1701, 86, 66
2024-11-19 13:02:42.361395000, Fcp, 17402, 85, 1051, CPU, 04%, 00%, 00%, 00%, GPU, , MEM, 199760, 254268, N/A, IO, , , , , , , NET, , , , , HUG, 1703, 86, 66
2024-11-19 13:03:42.913583000, Fcp, 17463, 85, 1051, CPU, 05%, 00%, 00%, 00%, GPU, , MEM, 199936, 254588, N/A, IO, , , , , , , NET, , , , , HUG, 1701, 86, 66
2024-11-19 13:04:43.478269000, Fcp, 17523, 85, 1051, CPU, 05%, 00%, 00%, 00%, GPU, , MEM, 199952, 254588, N/A, IO, , , , , , , NET, , , , , HUG, 1703, 86, 66
2024-11-19 13:05:12.668627000, Fcp, 17552, 85, 1051, CPU, 39%, 00%, 00%, 00%, GPU, , MEM, 199952, 254588, N/A, IO, , , , , , , NET, , , , , HUG, 1702, 86, 66
2024-11-19 13:05:14.929007000, Fcp, 17555, 85, 1051, CPU, 90%, 00%, 00%, 00%, GPU, , MEM, 199952, 254588, N/A, IO, , , , , , , NET, , , , , HUG, 1702, 86, 66
2024-11-19 13:05:15.957248000, Fcp, 17556, 85, 1051, CPU, 51%, 00%, 00%, 00%, GPU, , MEM, 199936, 254560, N/A, IO, , , , , , , NET, , , , , HUG, 1700, 86, 66
2024-11-19 13:05:16.957661000, Fcp, 17557, 85, 1051, CPU, 09%, 00%, 00%, 00%, GPU, , MEM, 199936, 254560, N/A, IO, , , , , , , NET, , , , , HUG, 1700, 86, 66
2024-11-19 13:05:20.012301000, Fcp, 17560, 85, 1051, CPU, 71%, 00%, 00%, 00%, GPU, , MEM, 199936, 254560, N/A, IO, , , , , , , NET, , , , , HUG, 1700, 86, 66
2024-11-19 13:05:21.035406000, Fcp, 17561, 85, 1051, CPU, 99%, 00%, 00%, 00%, GPU, , MEM, 199936, 254560, N/A, IO, , , , , , , NET, , , , , HUG, 1700, 86, 66
2024-11-19 13:05:22.037071000, Fcp, 17562, 85, 1051, CPU, 45%, 00%, 00%, 00%, GPU, , MEM, 199936, 254560, N/A, IO, , , , , , , NET, , , , , HUG, 1700, 85, 66
2024-11-19 13:05:23.038077000, Fcp, 17563, 85, 1051, CPU, 17%, 00%, 00%, 00%, GPU, , MEM, 199936, 254560, N/A, IO, , , , , , , NET, , , , , HUG, 1700, 86, 66
2024-11-19 13:05:44.272132000, Fcp, 17584, 85, 1051, CPU, 11%, 00%, 00%, 00%, GPU, , MEM, 199984, 254640, N/A, IO, , , , , , , NET, , , , , HUG, 1701, 86, 66
2024-11-19 13:05:45.287769000, Fcp, 17585, 85, 1051, CPU, 34%, 00%, 00%, 00%, GPU, , MEM, 199984, 254640, N/A, IO, , , , , , , NET, , , , , HUG, 1701, 86, 66
2024-11-19 13:05:53.336021000, Fcp, 17593, 85, 1051, CPU, 12%, 00%, 00%, 00%, GPU, , MEM, 199984, 254640, N/A, IO, , , , , , , NET, , , , , HUG, 1701, 86, 66
2024-11-19 13:06:44.773028000, Fcp, 17644, 85, 1051, CPU, 02%, 00%, 00%, 00%, GPU, , MEM, 199912, 254576, N/A, IO, , , , , , , NET, , , , , HUG, 1701, 86, 66
2024-11-19 13:07:45.153330000, Fcp, 17705, 85, 1051, CPU, 04%, 00%, 00%, 00%, GPU, , MEM, 200420, 254548, N/A, IO, , , , , , , NET, , , , , HUG, 1701, 86, 66
2024-11-19 13:08:45.522927000, Fcp, 17765, 85, 1051, CPU, 15%, 00%, 00%, 00%, GPU, , MEM, 200404, 254576, N/A, IO, , , , , , , NET, , , , , HUG, 1701, 86, 66
2024-11-19 13:09:46.161669000, Fcp, 17826, 85, 1051, CPU, 09%, 00%, 00%, 00%, GPU, , MEM, 199816, 253872, N/A, IO, , , , , , , NET, , , , , HUG, 1701, 86, 66
2024-11-19 13:10:46.604425000, Fcp, 17886, 85, 1051, CPU, 01%, 00%, 00%, 00%, GPU, , MEM, 199928, 254144, N/A, IO, , , , , , , NET, , , , , HUG, 1701, 86, 66
2024-11-19 13:11:47.134972000, Fcp, 17947, 85, 1051, CPU, 05%, 00%, 00%, 00%, GPU, , MEM, 200392, 254708, N/A, IO, , , , , , , NET, , , , , HUG, 1703, 86, 66
2024-11-19 13:12:47.620114000, Fcp, 18007, 85, 1051, CPU, 02%, 00%, 00%, 00%, GPU, , MEM, 200432, 254724, N/A, IO, , , , , , , NET, , , , , HUG, 1701, 86, 66
2024-11-19 13:13:48.159178000, Fcp, 18068, 85, 1051, CPU, 00%, 00%, 00%, 00%, GPU, , MEM, 199696, 253788, N/A, IO, , , , , , , NET, , , , , HUG, 1703, 85, 66
2024-11-19 13:14:48.971074000, Fcp, 18129, 85, 1051, CPU, 00%, 00%, 00%, 00%, GPU, , MEM, 200264, 254440, N/A, IO, , , , , , , NET, , , , , HUG, 1701, 86, 66
2024-11-19 13:14:54.048624000, Fcp, 18134, 85, 1051, CPU, 31%, 00%, 00%, 00%, GPU, , MEM, 200264, 254440, N/A, IO, , , , , , , NET, , , , , HUG, 1701, 86, 66
2024-11-19 13:14:56.053806000, Fcp, 18136, 85, 1051, CPU, 00%, 00%, 00%, 00%, GPU, , MEM, 200264, 254440, N/A, IO, , , , , , , NET, , , , , HUG, 1701, 85, 66
2024-11-19 13:15:49.458481000, Fcp, 18189, 85, 1051, CPU, 04%, 00%, 00%, 00%, GPU, , MEM, 200356, 254504, N/A, IO, , , , , , , NET, , , , , HUG, 1703, 86, 66
2024-11-19 13:16:49.992715000, Fcp, 18250, 85, 1051, CPU, 01%, 00%, 00%, 00%, GPU, , MEM, 200364, 254476, N/A, IO, , , , , , , NET, , , , , HUG, 1701, 86, 66
2024-11-19 13:17:50.723763000, Fcp, 18310, 85, 1051, CPU, 00%, 00%, 00%, 00%, GPU, , MEM, 200380, 254504, N/A, IO, , , , , , , NET, , , , , HUG, 1701, 86, 66
2024-11-19 13:18:51.298139000, Fcp, 18371, 85, 1051, CPU, 02%, 00%, 00%, 00%, GPU, , MEM, 200708, 254532, N/A, IO, , , , , , , NET, , , , , HUG, 1712, 86, 66
2024-11-19 13:19:51.865599000, Fcp, 18431, 85, 1051, CPU, 02%, 00%, 00%, 00%, GPU, , MEM, 200984, 254568, N/A, IO, , , , , , , NET, , , , , HUG, 1713, 86, 66
2024-11-19 13:20:14.203592000, Fcp, 18454, 85, 1051, CPU, 34%, 00%, 00%, 00%, GPU, , MEM, 201244, 254536, N/A, IO, , , , , , , NET, , , , , HUG, 1708, 86, 66
2024-11-19 13:20:17.255552000, Fcp, 18457, 85, 1051, CPU, 11%, 00%, 00%, 00%, GPU, , MEM, 201244, 254536, N/A, IO, , , , , , , NET, , , , , HUG, 1708, 86, 66
2024-11-19 13:20:52.496587000, Fcp, 18492, 85, 1051, CPU, 01%, 00%, 00%, 00%, GPU, , MEM, 200980, 254564, N/A, IO, , , , , , , NET, , , , , HUG, 1711, 85, 66
2024-11-19 13:21:52.935492000, Fcp, 18553, 85, 1051, CPU, 03%, 00%, 00%, 00%, GPU, , MEM, 201112, 254556, N/A, IO, , , , , , , NET, , , , , HUG, 1703, 86, 66
2024-11-19 13:22:53.379003000, Fcp, 18613, 85, 1051, CPU, 01%, 00%, 00%, 00%, GPU, , MEM, 201280, 254656, N/A, IO, , , , , , , NET, , , , , HUG, 1703, 86, 66
2024-11-19 13:23:53.777729000, Fcp, 18673, 85, 1051, CPU, 03%, 00%, 00%, 00%, GPU, , MEM, 201188, 254656, N/A, IO, , , , , , , NET, , , , , HUG, 1701, 86, 66
2024-11-19 13:24:54.190543000, Fcp, 18734, 85, 1051, CPU, 01%, 00%, 00%, 00%, GPU, , MEM, 201212, 254776, N/A, IO, , , , , , , NET, , , , , HUG, 1704, 86, 66
2024-11-19 13:25:54.660426000, Fcp, 18794, 85, 1051, CPU, 01%, 00%, 00%, 00%, GPU, , MEM, 201240, 254748, N/A, IO, , , , , , , NET, , , , , HUG, 1702, 86, 66
2024-11-19 13:26:55.176171000, Fcp, 18855, 85, 1051, CPU, 02%, 00%, 00%, 00%, GPU, , MEM, 200820, 254336, N/A, IO, , , , , , , NET, , , , , HUG, 1702, 86, 66
2024-11-19 13:27:55.519748000, Fcp, 18915, 85, 1051, CPU, 16%, 00%, 00%, 00%, GPU, , MEM, 201072, 254564, N/A, IO, , , , , , , NET, , , , , HUG, 1705, 86, 66
2024-11-19 13:28:55.858748000, Fcp, 18976, 85, 1051, CPU, 02%, 00%, 00%, 00%, GPU, , MEM, 201108, 254704, N/A, IO, , , , , , , NET, , , , , HUG, 1702, 86, 66
2024-11-19 13:29:56.247730000, Fcp, 19036, 85, 1051, CPU, 07%, 00%, 00%, 00%, GPU, , MEM, 201092, 254680, N/A, IO, , , , , , , NET, , , , , HUG, 1702, 86, 66
2024-11-19 13:30:56.701043000, Fcp, 19096, 85, 1051, CPU, 08%, 00%, 00%, 00%, GPU, , MEM, 200836, 254148, N/A, IO, , , , , , , NET, , , , , HUG, 1702, 86, 66
2024-11-19 13:31:21.857476000, Fcp, 19122, 85, 1051, CPU, 52%, 00%, 00%, 00%, GPU, , MEM, 207372, 256544, N/A, IO, , , , , , , NET, , , , , HUG, 1711, 87, 66
2024-11-19 13:31:23.868915000, Fcp, 19124, 85, 1051, CPU, 19%, 00%, 00%, 00%, GPU, , MEM, 207376, 256544, N/A, IO, , , , , , , NET, , , , , HUG, 1711, 87, 66
2024-11-19 13:31:57.098360000, Fcp, 19157, 85, 1051, CPU, 06%, 00%, 00%, 00%, GPU, , MEM, 207936, 254860, N/A, IO, , , , , , , NET, , , , , HUG, 1713, 87, 66
2024-11-19 13:32:57.643794000, Fcp, 19217, 85, 1051, CPU, 02%, 00%, 00%, 00%, GPU, , MEM, 208000, 254860, N/A, IO, , , , , , , NET, , , , , HUG, 1713, 88, 66
2024-11-19 13:33:58.053739000, Fcp, 19278, 85, 1051, CPU, 01%, 00%, 00%, 00%, GPU, , MEM, 208000, 254860, N/A, IO, , , , , , , NET, , , , , HUG, 1711, 87, 66
2024-11-19 13:34:54.544210000, Fcp, 19334, 85, 1051, CPU, 46%, 00%, 00%, 00%, GPU, , MEM, 208004, 254860, N/A, IO, , , , , , , NET, , , , , HUG, 1707, 86, 66
2024-11-19 13:34:55.547932000, Fcp, 19335, 85, 1051, CPU, 05%, 00%, 00%, 00%, GPU, , MEM, 208004, 254860, N/A, IO, , , , , , , NET, , , , , HUG, 1707, 86, 66
2024-11-19 13:34:58.568985000, Fcp, 19338, 85, 1051, CPU, 05%, 00%, 00%, 00%, GPU, , MEM, 208004, 254860, N/A, IO, , , , , , , NET, , , , , HUG, 1707, 86, 66
2024-11-19 13:35:59.119782000, Fcp, 19399, 85, 1051, CPU, 06%, 00%, 00%, 00%, GPU, , MEM, 206636, 254328, N/A, IO, , , , , , , NET, , , , , HUG, 1709, 86, 66
2024-11-19 13:36:17.287363000, Fcp, 19417, 85, 1051, CPU, 42%, 00%, 00%, 00%, GPU, , MEM, 206636, 254328, N/A, IO, , , , , , , NET, , , , , HUG, 1708, 86, 66
2024-11-19 13:36:18.290158000, Fcp, 19418, 85, 1051, CPU, 12%, 00%, 00%, 00%, GPU, , MEM, 206652, 254356, N/A, IO, , , , , , , NET, , , , , HUG, 1708, 86, 66
2024-11-19 13:36:36.500824000, Fcp, 19436, 85, 1051, CPU, 41%, 00%, 00%, 00%, GPU, , MEM, 206692, 254356, N/A, IO, , , , , , , NET, , , , , HUG, 1705, 86, 66
2024-11-19 13:36:37.517436000, Fcp, 19437, 85, 1051, CPU, 08%, 00%, 00%, 00%, GPU, , MEM, 206692, 254356, N/A, IO, , , , , , , NET, , , , , HUG, 1705, 86, 66
2024-11-19 13:36:47.589549000, Fcp, 19447, 85, 1051, CPU, 33%, 01%, 00%, 00%, GPU, , MEM, 206876, 254660, N/A, IO, , , , , , , NET, , , , , HUG, 1705, 86, 66
2024-11-19 13:36:49.602733000, Fcp, 19449, 85, 1051, CPU, 01%, 00%, 00%, 00%, GPU, , MEM, 206876, 254660, N/A, IO, , , , , , , NET, , , , , HUG, 1705, 86, 66
2024-11-19 13:36:59.696591000, Fcp, 19460, 85, 1051, CPU, 01%, 00%, 00%, 00%, GPU, , MEM, 207040, 254592, N/A, IO, , , , , , , NET, , , , , HUG, 1706, 86, 66
2024-11-19 13:38:00.182599000, Fcp, 19520, 85, 1051, CPU, 01%, 00%, 00%, 00%, GPU, , MEM, 207408, 254956, N/A, IO, , , , , , , NET, , , , , HUG, 1708, 85, 66
2024-11-19 13:39:00.728312000, Fcp, 19581, 85, 1051, CPU, 03%, 00%, 00%, 00%, GPU, , MEM, 207440, 254944, N/A, IO, , , , , , , NET, , , , , HUG, 1706, 85, 66
2024-11-19 13:40:01.199427000, Fcp, 19641, 85, 1051, CPU, 08%, 00%, 00%, 00%, GPU, , MEM, 207004, 254520, N/A, IO, , , , , , , NET, , , , , HUG, 1702, 86, 66
2024-11-19 13:41:01.731437000, Fcp, 19702, 85, 1051, CPU, 03%, 00%, 00%, 00%, GPU, , MEM, 207144, 254596, N/A, IO, , , , , , , NET, , , , , HUG, 1702, 86, 66
2024-11-19 13:41:07.793988000, Fcp, 19708, 85, 1051, CPU, 24%, 00%, 00%, 00%, GPU, , MEM, 207144, 254596, N/A, IO, , , , , , , NET, , , , , HUG, 1702, 86, 66
2024-11-19 13:41:14.860713000, Fcp, 19715, 85, 1051, CPU, 01%, 00%, 00%, 00%, GPU, , MEM, 207144, 254596, N/A, IO, , , , , , , NET, , , , , HUG, 1702, 86, 66
2024-11-19 13:42:02.233898000, Fcp, 19762, 85, 1051, CPU, 00%, 00%, 00%, 00%, GPU, , MEM, 207172, 254624, N/A, IO, , , , , , , NET, , , , , HUG, 1702, 86, 66
2024-11-19 13:43:02.688332000, Fcp, 19823, 85, 1051, CPU, 03%, 00%, 00%, 00%, GPU, , MEM, 207204, 254652, N/A, IO, , , , , , , NET, , , , , HUG, 1707, 86, 66
2024-11-19 13:43:19.816804000, Fcp, 19840, 85, 1051, CPU, 26%, 00%, 00%, 00%, GPU, , MEM, 207188, 254624, N/A, IO, , , , , , , NET, , , , , HUG, 1705, 86, 66
2024-11-19 13:43:24.851066000, Fcp, 19845, 85, 1051, CPU, 01%, 00%, 00%, 00%, GPU, , MEM, 207188, 254624, N/A, IO, , , , , , , NET, , , , , HUG, 1705, 86, 66
2024-11-19 13:43:32.134683000, Fcp, 19852, 85, 1051, CPU, 22%, 00%, 00%, 00%, GPU, , MEM, 207188, 254624, N/A, IO, , , , , , , NET, , , , , HUG, 1701, 86, 66
2024-11-19 13:43:34.148639000, Fcp, 19854, 85, 1051, CPU, 01%, 00%, 00%, 00%, GPU, , MEM, 207188, 254624, N/A, IO, , , , , , , NET, , , , , HUG, 1701, 86, 66
2024-11-19 13:44:03.410905000, Fcp, 19883, 85, 1051, CPU, 06%, 00%, 00%, 00%, GPU, , MEM, 207676, 254944, N/A, IO, , , , , , , NET, , , , , HUG, 1702, 86, 66
2024-11-19 13:45:03.920720000, Fcp, 19944, 85, 1051, CPU, 01%, 00%, 00%, 00%, GPU, , MEM, 207756, 254944, N/A, IO, , , , , , , NET, , , , , HUG, 1704, 86, 66
2024-11-19 13:45:32.161440000, Fcp, 19972, 85, 1051, CPU, 26%, 00%, 00%, 00%, GPU, , MEM, 207756, 254944, N/A, IO, , , , , , , NET, , , , , HUG, 1701, 86, 66
2024-11-19 13:45:37.190362000, Fcp, 19977, 85, 1051, CPU, 01%, 00%, 00%, 00%, GPU, , MEM, 207756, 254944, N/A, IO, , , , , , , NET, , , , , HUG, 1701, 86, 66
2024-11-19 13:46:04.472607000, Fcp, 20004, 85, 1051, CPU, 01%, 00%, 00%, 00%, GPU, , MEM, 207764, 254944, N/A, IO, , , , , , , NET, , , , , HUG, 1702, 86, 66
2024-11-19 13:46:37.763629000, Fcp, 20038, 85, 1051, CPU, 23%, 00%, 00%, 00%, GPU, , MEM, 207768, 254944, N/A, IO, , , , , , , NET, , , , , HUG, 1703, 86, 66
2024-11-19 13:46:44.798144000, Fcp, 20045, 85, 1051, CPU, 01%, 00%, 00%, 00%, GPU, , MEM, 207768, 254944, N/A, IO, , , , , , , NET, , , , , HUG, 1703, 85, 66
2024-11-19 13:47:04.997954000, Fcp, 20065, 85, 1051, CPU, 01%, 00%, 00%, 00%, GPU, , MEM, 207196, 254312, N/A, IO, , , , , , , NET, , , , , HUG, 1704, 86, 66
2024-11-19 13:48:05.466129000, Fcp, 20125, 85, 1051, CPU, 02%, 00%, 00%, 00%, GPU, , MEM, 207576, 254844, N/A, IO, , , , , , , NET, , , , , HUG, 1703, 86, 66
