2024-12-17 16:22:07.296792000, Fcp, UpTime(s), BuffInfo Count, Buff KB, CPU, CPU Sys, CPU Proc, CPU Proc User, CPU Proc Kernel, GPU, GPU Load, MEM, Mem Work, Mem Virt, Managed Heap, IO, ReadOps Rate, ReadBytes Rate, Read Ticks Rate, WriteOps Rate, WriteBytes Rate, Write Ticks Rate, NET, RxBps1, TxBps1, RxBps2, TxBps2, HUG, Handles, USER objects, GDI Objects
2024-12-17 17:01:00.113906000, Fcp, 2340, 174, 2223, CPU, 44%, 00%, 00%, 00%, GPU, , MEM, 410752, 301836, N/A, IO, , , , , , , NET, , , , , HUG, 1732, 95, 67
2024-12-17 17:01:03.138948000, Fcp, 2343, 174, 2223, CPU, 22%, 00%, 00%, 00%, GPU, , MEM, 410752, 301836, N/A, IO, , , , , , , NET, , , , , HUG, 1732, 95, 67
2024-12-17 17:01:13.240044000, Fcp, 2353, 174, 2226, CPU, 43%, 03%, 00%, 02%, GPU, , MEM, 410736, 301828, N/A, IO, , , , , , , NET, , , , , HUG, 1733, 95, 67
2024-12-17 17:01:16.263865000, Fcp, 2356, 172, 2226, CPU, 18%, 02%, 00%, 01%, GPU, , MEM, 410736, 301828, N/A, IO, , , , , , , NET, , , , , HUG, 1733, 95, 67
2024-12-17 17:01:21.288484000, Fcp, 2361, 177, 2385, CPU, 40%, 01%, 01%, 00%, GPU, , MEM, 410944, 302092, N/A, IO, , , , , , , NET, , , , , HUG, 1733, 95, 67
2024-12-17 17:01:24.294831000, Fcp, 2364, 172, 2225, CPU, 13%, 00%, 00%, 00%, GPU, , MEM, 410960, 302124, N/A, IO, , , , , , , NET, , , , , HUG, 1733, 95, 67
2024-12-17 17:01:27.332740000, Fcp, 2367, 167, 2220, CPU, 31%, 00%, 00%, 00%, GPU, , MEM, 410960, 302124, N/A, IO, , , , , , , NET, , , , , HUG, 1734, 95, 67
2024-12-17 17:01:30.371410000, Fcp, 2370, 166, 2218, CPU, 02%, 00%, 00%, 00%, GPU, , MEM, 410960, 302124, N/A, IO, , , , , , , NET, , , , , HUG, 1733, 95, 67
2024-12-17 17:01:35.416406000, Fcp, 2375, 166, 2218, CPU, 24%, 01%, 00%, 01%, GPU, , MEM, 410960, 302124, N/A, IO, , , , , , , NET, , , , , HUG, 1733, 95, 67
2024-12-17 17:01:37.423745000, Fcp, 2377, 166, 2218, CPU, 03%, 00%, 00%, 00%, GPU, , MEM, 410960, 302124, N/A, IO, , , , , , , NET, , , , , HUG, 1733, 94, 67
2024-12-17 17:01:39.430292000, Fcp, 2379, 166, 2218, CPU, 35%, 00%, 00%, 00%, GPU, , MEM, 410960, 302124, N/A, IO, , , , , , , NET, , , , , HUG, 1733, 95, 67
2024-12-17 17:01:41.438564000, Fcp, 2381, 166, 2218, CPU, 02%, 00%, 00%, 00%, GPU, , MEM, 410960, 302124, N/A, IO, , , , , , , NET, , , , , HUG, 1733, 94, 67
2024-12-17 17:01:51.494809000, Fcp, 2391, 165, 2218, CPU, 29%, 00%, 00%, 00%, GPU, , MEM, 410960, 302124, N/A, IO, , , , , , , NET, , , , , HUG, 1733, 95, 67
2024-12-17 17:01:53.497482000, Fcp, 2393, 165, 2218, CPU, 05%, 00%, 00%, 00%, GPU, , MEM, 410960, 302124, N/A, IO, , , , , , , NET, , , , , HUG, 1733, 95, 67
2024-12-17 17:02:05.604097000, Fcp, 2405, 163, 2222, CPU, 30%, 00%, 00%, 00%, GPU, , MEM, 410796, 301884, N/A, IO, , , , , , , NET, , , , , HUG, 1734, 95, 67
2024-12-17 17:02:09.635611000, Fcp, 2409, 163, 2222, CPU, 06%, 00%, 00%, 00%, GPU, , MEM, 410796, 301884, N/A, IO, , , , , , , NET, , , , , HUG, 1734, 95, 67
2024-12-17 17:02:17.714135000, Fcp, 2417, 168, 2222, CPU, 28%, 01%, 00%, 00%, GPU, , MEM, 410780, 301856, N/A, IO, , , , , , , NET, , , , , HUG, 1732, 95, 67
2024-12-17 17:02:19.725620000, Fcp, 2419, 165, 2222, CPU, 06%, 00%, 00%, 00%, GPU, , MEM, 410780, 301856, N/A, IO, , , , , , , NET, , , , , HUG, 1732, 95, 67
2024-12-17 17:02:24.742821000, Fcp, 2424, 167, 2222, CPU, 29%, 01%, 00%, 00%, GPU, , MEM, 410676, 301824, N/A, IO, , , , , , , NET, , , , , HUG, 1732, 95, 67
2024-12-17 17:02:27.754031000, Fcp, 2427, 163, 2218, CPU, 27%, 00%, 00%, 00%, GPU, , MEM, 410676, 301824, N/A, IO, , , , , , , NET, , , , , HUG, 1733, 95, 67
2024-12-17 17:02:35.817574000, Fcp, 2435, 163, 2218, CPU, 05%, 00%, 00%, 00%, GPU, , MEM, 410676, 301824, N/A, IO, , , , , , , NET, , , , , HUG, 1733, 95, 67
2024-12-17 17:02:37.838062000, Fcp, 2437, 163, 2218, CPU, 29%, 01%, 00%, 00%, GPU, , MEM, 410676, 301824, N/A, IO, , , , , , , NET, , , , , HUG, 1733, 95, 67
2024-12-17 17:02:38.842185000, Fcp, 2438, 163, 2218, CPU, 03%, 00%, 00%, 00%, GPU, , MEM, 410676, 301824, N/A, IO, , , , , , , NET, , , , , HUG, 1733, 95, 67
2024-12-17 17:02:41.856062000, Fcp, 2441, 163, 2218, CPU, 27%, 00%, 00%, 00%, GPU, , MEM, 410676, 301824, N/A, IO, , , , , , , NET, , , , , HUG, 1733, 94, 67
2024-12-17 17:02:46.899603000, Fcp, 2446, 163, 2218, CPU, 06%, 00%, 00%, 00%, GPU, , MEM, 410676, 301824, N/A, IO, , , , , , , NET, , , , , HUG, 1733, 95, 67
2024-12-17 17:02:56.977870000, Fcp, 2456, 165, 2217, CPU, 28%, 01%, 01%, 00%, GPU, , MEM, 410872, 302052, N/A, IO, , , , , , , NET, , , , , HUG, 1732, 95, 67
2024-12-17 17:02:57.981719000, Fcp, 2457, 165, 2220, CPU, 03%, 00%, 00%, 00%, GPU, , MEM, 410872, 302052, N/A, IO, , , , , , , NET, , , , , HUG, 1732, 95, 67
2024-12-17 17:03:08.082555000, Fcp, 2468, 165, 2220, CPU, 25%, 00%, 00%, 00%, GPU, , MEM, 410872, 302052, N/A, IO, , , , , , , NET, , , , , HUG, 1732, 95, 67
2024-12-17 17:03:25.231395000, Fcp, 2485, 166, 2222, CPU, 03%, 00%, 00%, 00%, GPU, , MEM, 410896, 302412, N/A, IO, , , , , , , NET, , , , , HUG, 1732, 95, 67
2024-12-17 17:03:28.245216000, Fcp, 2488, 163, 2218, CPU, 18%, 01%, 00%, 00%, GPU, , MEM, 410896, 302412, N/A, IO, , , , , , , NET, , , , , HUG, 1733, 95, 67
2024-12-17 17:03:32.292986000, Fcp, 2492, 163, 2220, CPU, 42%, 00%, 00%, 00%, GPU, , MEM, 410896, 302412, N/A, IO, , , , , , , NET, , , , , HUG, 1733, 95, 67
2024-12-17 17:03:35.322035000, Fcp, 2495, 163, 2220, CPU, 14%, 00%, 00%, 00%, GPU, , MEM, 410896, 302412, N/A, IO, , , , , , , NET, , , , , HUG, 1733, 94, 67
2024-12-17 17:03:36.334949000, Fcp, 2496, 163, 2220, CPU, 35%, 02%, 01%, 00%, GPU, , MEM, 410896, 302412, N/A, IO, , , , , , , NET, , , , , HUG, 1733, 95, 67
2024-12-17 17:03:42.371585000, Fcp, 2502, 163, 2220, CPU, 05%, 00%, 00%, 00%, GPU, , MEM, 410896, 302412, N/A, IO, , , , , , , NET, , , , , HUG, 1733, 95, 67
2024-12-17 17:03:47.414290000, Fcp, 2507, 164, 2220, CPU, 29%, 02%, 01%, 01%, GPU, , MEM, 410896, 302412, N/A, IO, , , , , , , NET, , , , , HUG, 1733, 95, 67
2024-12-17 17:03:53.454217000, Fcp, 2513, 163, 2220, CPU, 07%, 00%, 00%, 00%, GPU, , MEM, 410896, 302412, N/A, IO, , , , , , , NET, , , , , HUG, 1733, 95, 67
2024-12-17 17:04:02.509751000, Fcp, 2522, 162, 2220, CPU, 29%, 02%, 00%, 01%, GPU, , MEM, 410896, 302412, N/A, IO, , , , , , , NET, , , , , HUG, 1734, 95, 67
2024-12-17 17:04:03.513586000, Fcp, 2523, 162, 2220, CPU, 06%, 00%, 00%, 00%, GPU, , MEM, 410896, 302412, N/A, IO, , , , , , , NET, , , , , HUG, 1734, 95, 67
2024-12-17 17:04:17.662847000, Fcp, 2537, 163, 2220, CPU, 35%, 00%, 00%, 00%, GPU, , MEM, 410896, 302412, N/A, IO, , , , , , , NET, , , , , HUG, 1734, 95, 67
2024-12-17 17:04:18.670109000, Fcp, 2538, 163, 2220, CPU, 12%, 00%, 00%, 00%, GPU, , MEM, 410896, 302412, N/A, IO, , , , , , , NET, , , , , HUG, 1734, 95, 67
2024-12-17 17:04:22.695143000, Fcp, 2542, 164, 2222, CPU, 39%, 01%, 00%, 00%, GPU, , MEM, 410904, 302436, N/A, IO, , , , , , , NET, , , , , HUG, 1734, 95, 67
2024-12-17 17:04:24.704010000, Fcp, 2544, 164, 2222, CPU, 11%, 00%, 00%, 00%, GPU, , MEM, 410904, 302436, N/A, IO, , , , , , , NET, , , , , HUG, 1734, 95, 67
2024-12-17 17:04:28.734457000, Fcp, 2548, 161, 2218, CPU, 11%, 00%, 00%, 00%, GPU, , MEM, 410888, 302408, N/A, IO, , , , , , , NET, , , , , HUG, 1733, 95, 67
2024-12-17 17:04:35.777763000, Fcp, 2555, 161, 2222, CPU, 32%, 00%, 00%, 00%, GPU, , MEM, 410888, 302408, N/A, IO, , , , , , , NET, , , , , HUG, 1733, 95, 67
2024-12-17 17:04:41.826056000, Fcp, 2561, 161, 2222, CPU, 11%, 00%, 00%, 00%, GPU, , MEM, 410896, 302408, N/A, IO, , , , , , , NET, , , , , HUG, 1733, 95, 67
2024-12-17 17:04:43.837993000, Fcp, 2563, 161, 2222, CPU, 34%, 02%, 01%, 01%, GPU, , MEM, 410896, 302408, N/A, IO, , , , , , , NET, , , , , HUG, 1733, 95, 67
2024-12-17 17:04:49.896311000, Fcp, 2569, 162, 2222, CPU, 03%, 00%, 00%, 00%, GPU, , MEM, 410896, 302408, N/A, IO, , , , , , , NET, , , , , HUG, 1733, 95, 67
2024-12-17 17:04:53.916449000, Fcp, 2573, 162, 2222, CPU, 32%, 02%, 01%, 00%, GPU, , MEM, 410896, 302408, N/A, IO, , , , , , , NET, , , , , HUG, 1733, 95, 67
2024-12-17 17:04:57.967003000, Fcp, 2577, 160, 2220, CPU, 05%, 01%, 00%, 00%, GPU, , MEM, 410928, 302464, N/A, IO, , , , , , , NET, , , , , HUG, 1732, 95, 67
2024-12-17 17:04:59.985044000, Fcp, 2579, 160, 2222, CPU, 27%, 00%, 00%, 00%, GPU, , MEM, 410928, 302464, N/A, IO, , , , , , , NET, , , , , HUG, 1732, 95, 67
2024-12-17 17:05:02.005976000, Fcp, 2581, 160, 2222, CPU, 03%, 00%, 00%, 00%, GPU, , MEM, 410928, 302464, N/A, IO, , , , , , , NET, , , , , HUG, 1732, 95, 67
2024-12-17 17:05:07.038962000, Fcp, 2587, 160, 2222, CPU, 28%, 02%, 01%, 01%, GPU, , MEM, 410928, 302464, N/A, IO, , , , , , , NET, , , , , HUG, 1732, 95, 67
2024-12-17 17:05:09.043751000, Fcp, 2589, 160, 2222, CPU, 01%, 00%, 00%, 00%, GPU, , MEM, 410928, 302464, N/A, IO, , , , , , , NET, , , , , HUG, 1732, 95, 67
2024-12-17 17:05:12.073379000, Fcp, 2592, 160, 2222, CPU, 22%, 00%, 00%, 00%, GPU, , MEM, 410928, 302464, N/A, IO, , , , , , , NET, , , , , HUG, 1732, 95, 67
2024-12-17 17:05:25.194549000, Fcp, 2605, 159, 2220, CPU, 44%, 01%, 00%, 01%, GPU, , MEM, 410956, 302116, N/A, IO, , , , , , , NET, , , , , HUG, 1732, 95, 67
2024-12-17 17:05:27.203925000, Fcp, 2607, 159, 2220, CPU, 19%, 00%, 00%, 00%, GPU, , MEM, 410956, 302116, N/A, IO, , , , , , , NET, , , , , HUG, 1732, 94, 67
2024-12-17 17:05:29.223099000, Fcp, 2609, 156, 2217, CPU, 05%, 00%, 00%, 00%, GPU, , MEM, 410956, 302116, N/A, IO, , , , , , , NET, , , , , HUG, 1733, 95, 67
2024-12-17 17:05:37.258062000, Fcp, 2617, 156, 2217, CPU, 28%, 01%, 00%, 00%, GPU, , MEM, 410940, 302084, N/A, IO, , , , , , , NET, , , , , HUG, 1733, 95, 67
2024-12-17 17:05:39.266457000, Fcp, 2619, 156, 2217, CPU, 01%, 00%, 00%, 00%, GPU, , MEM, 410940, 302084, N/A, IO, , , , , , , NET, , , , , HUG, 1733, 95, 67
2024-12-17 17:05:41.277172000, Fcp, 2621, 157, 2220, CPU, 30%, 01%, 00%, 00%, GPU, , MEM, 410968, 302136, N/A, IO, , , , , , , NET, , , , , HUG, 1740, 95, 67
2024-12-17 17:05:50.351213000, Fcp, 2630, 152, 2220, CPU, 70%, 03%, 01%, 02%, GPU, , MEM, 411028, 302184, N/A, IO, , , , , , , NET, , , , , HUG, 1733, 95, 67
2024-12-17 17:05:52.355405000, Fcp, 2632, 152, 2220, CPU, 24%, 00%, 00%, 00%, GPU, , MEM, 411028, 302184, N/A, IO, , , , , , , NET, , , , , HUG, 1733, 95, 67
2024-12-17 17:06:06.427140000, Fcp, 2646, 155, 2220, CPU, 02%, 00%, 00%, 00%, GPU, , MEM, 411056, 302216, N/A, IO, , , , , , , NET, , , , , HUG, 1734, 94, 67
2024-12-17 17:06:12.480531000, Fcp, 2652, 155, 2220, CPU, 26%, 00%, 00%, 00%, GPU, , MEM, 411056, 302216, N/A, IO, , , , , , , NET, , , , , HUG, 1734, 95, 67
2024-12-17 17:06:25.551641000, Fcp, 2665, 157, 2220, CPU, 03%, 00%, 00%, 00%, GPU, , MEM, 411060, 302240, N/A, IO, , , , , , , NET, , , , , HUG, 1734, 94, 67
2024-12-17 17:06:26.568038000, Fcp, 2666, 157, 2220, CPU, 31%, 00%, 00%, 00%, GPU, , MEM, 411060, 302240, N/A, IO, , , , , , , NET, , , , , HUG, 1734, 95, 67
2024-12-17 17:06:29.607671000, Fcp, 2669, 155, 2217, CPU, 22%, 00%, 00%, 00%, GPU, , MEM, 411060, 302240, N/A, IO, , , , , , , NET, , , , , HUG, 1735, 95, 67
2024-12-17 17:06:37.671712000, Fcp, 2677, 155, 2220, CPU, 01%, 00%, 00%, 00%, GPU, , MEM, 411060, 302240, N/A, IO, , , , , , , NET, , , , , HUG, 1735, 95, 67
2024-12-17 17:06:39.680744000, Fcp, 2679, 155, 2220, CPU, 40%, 02%, 00%, 01%, GPU, , MEM, 411060, 302240, N/A, IO, , , , , , , NET, , , , , HUG, 1735, 95, 67
2024-12-17 17:06:43.739414000, Fcp, 2683, 154, 2220, CPU, 15%, 00%, 00%, 00%, GPU, , MEM, 411044, 302212, N/A, IO, , , , , , , NET, , , , , HUG, 1733, 95, 67
2024-12-17 17:06:48.774253000, Fcp, 2688, 156, 2220, CPU, 40%, 02%, 01%, 01%, GPU, , MEM, 411044, 302212, N/A, IO, , , , , , , NET, , , , , HUG, 1733, 95, 67
2024-12-17 17:06:51.807557000, Fcp, 2691, 156, 2220, CPU, 66%, 00%, 00%, 00%, GPU, , MEM, 411080, 302244, N/A, IO, , , , , , , NET, , , , , HUG, 1738, 94, 67
2024-12-17 17:06:52.812748000, Fcp, 2692, 156, 2220, CPU, 41%, 00%, 00%, 00%, GPU, , MEM, 411080, 302244, N/A, IO, , , , , , , NET, , , , , HUG, 1738, 95, 67
2024-12-17 17:06:58.887616000, Fcp, 2698, 157, 2220, CPU, 16%, 00%, 00%, 00%, GPU, , MEM, 411108, 302288, N/A, IO, , , , , , , NET, , , , , HUG, 1737, 95, 67
2024-12-17 17:07:06.931078000, Fcp, 2706, 157, 2220, CPU, 46%, 00%, 00%, 00%, GPU, , MEM, 411108, 302288, N/A, IO, , , , , , , NET, , , , , HUG, 1737, 95, 67
2024-12-17 17:07:07.934777000, Fcp, 2707, 157, 2220, CPU, 04%, 00%, 00%, 00%, GPU, , MEM, 411108, 302288, N/A, IO, , , , , , , NET, , , , , HUG, 1737, 95, 67
2024-12-17 17:07:30.121994000, Fcp, 2730, 153, 2217, CPU, 17%, 00%, 00%, 00%, GPU, , MEM, 411132, 302308, N/A, IO, , , , , , , NET, , , , , HUG, 1738, 95, 67
2024-12-17 17:07:52.303355000, Fcp, 2752, 154, 2218, CPU, 41%, 02%, 01%, 01%, GPU, , MEM, 411132, 302308, N/A, IO, , , , , , , NET, , , , , HUG, 1738, 95, 67
2024-12-17 17:08:01.392528000, Fcp, 2761, 154, 2220, CPU, 16%, 00%, 00%, 00%, GPU, , MEM, 411136, 302308, N/A, IO, , , , , , , NET, , , , , HUG, 1734, 95, 67
2024-12-17 17:08:08.459019000, Fcp, 2768, 154, 2220, CPU, 37%, 03%, 01%, 01%, GPU, , MEM, 411136, 302308, N/A, IO, , , , , , , NET, , , , , HUG, 1734, 94, 67
2024-12-17 17:08:13.511694000, Fcp, 2773, 154, 2220, CPU, 11%, 00%, 00%, 00%, GPU, , MEM, 411136, 302308, N/A, IO, , , , , , , NET, , , , , HUG, 1734, 95, 67
2024-12-17 17:08:30.651793000, Fcp, 2790, 149, 2217, CPU, 10%, 00%, 00%, 00%, GPU, , MEM, 411136, 302364, N/A, IO, , , , , , , NET, , , , , HUG, 1735, 95, 67
2024-12-17 17:08:45.785863000, Fcp, 2805, 151, 2218, CPU, 34%, 00%, 00%, 00%, GPU, , MEM, 411136, 302364, N/A, IO, , , , , , , NET, , , , , HUG, 1735, 95, 67
2024-12-17 17:08:49.811087000, Fcp, 2809, 151, 2218, CPU, 07%, 00%, 00%, 00%, GPU, , MEM, 411136, 302364, N/A, IO, , , , , , , NET, , , , , HUG, 1735, 95, 67
2024-12-17 17:08:58.893273000, Fcp, 2818, 151, 2380, CPU, 38%, 01%, 01%, 00%, GPU, , MEM, 411132, 302340, N/A, IO, , , , , , , NET, , , , , HUG, 1733, 95, 67
2024-12-17 17:09:06.966943000, Fcp, 2826, 150, 2220, CPU, 15%, 00%, 00%, 00%, GPU, , MEM, 411152, 302372, N/A, IO, , , , , , , NET, , , , , HUG, 1732, 95, 67
2024-12-17 17:09:31.097571000, Fcp, 2851, 151, 2217, CPU, 03%, 00%, 00%, 00%, GPU, , MEM, 411156, 302372, N/A, IO, , , , , , , NET, , , , , HUG, 1733, 95, 67
2024-12-17 17:09:51.252336000, Fcp, 2871, 151, 2220, CPU, 28%, 00%, 00%, 00%, GPU, , MEM, 411156, 302372, N/A, IO, , , , , , , NET, , , , , HUG, 1733, 95, 67
2024-12-17 17:09:58.292740000, Fcp, 2878, 151, 2220, CPU, 04%, 00%, 00%, 00%, GPU, , MEM, 411156, 302372, N/A, IO, , , , , , , NET, , , , , HUG, 1733, 95, 67
2024-12-17 17:10:03.314525000, Fcp, 2883, 148, 2218, CPU, 31%, 00%, 00%, 00%, GPU, , MEM, 411140, 302344, N/A, IO, , , , , , , NET, , , , , HUG, 1734, 95, 67
2024-12-17 17:10:10.358316000, Fcp, 2890, 148, 2218, CPU, 10%, 00%, 00%, 00%, GPU, , MEM, 411140, 302344, N/A, IO, , , , , , , NET, , , , , HUG, 1734, 95, 67
2024-12-17 17:10:30.505732000, Fcp, 2910, 149, 2220, CPU, 31%, 03%, 00%, 02%, GPU, , MEM, 411156, 302372, N/A, IO, , , , , , , NET, , , , , HUG, 1734, 95, 67
2024-12-17 17:10:31.513144000, Fcp, 2911, 149, 2217, CPU, 11%, 00%, 00%, 00%, GPU, , MEM, 411156, 302372, N/A, IO, , , , , , , NET, , , , , HUG, 1735, 95, 67
2024-12-17 17:10:53.669039000, Fcp, 2933, 149, 2220, CPU, 35%, 00%, 00%, 00%, GPU, , MEM, 411156, 302372, N/A, IO, , , , , , , NET, , , , , HUG, 1735, 95, 67
2024-12-17 17:10:55.676794000, Fcp, 2935, 149, 2220, CPU, 14%, 00%, 00%, 00%, GPU, , MEM, 411156, 302372, N/A, IO, , , , , , , NET, , , , , HUG, 1735, 95, 67
2024-12-17 17:11:12.812121000, Fcp, 2952, 143, 2220, CPU, 37%, 00%, 00%, 00%, GPU, , MEM, 411136, 302336, N/A, IO, , , , , , , NET, , , , , HUG, 1732, 95, 67
2024-12-17 17:11:14.828901000, Fcp, 2954, 143, 2220, CPU, 10%, 00%, 00%, 00%, GPU, , MEM, 411136, 302336, N/A, IO, , , , , , , NET, , , , , HUG, 1732, 94, 67
2024-12-17 17:11:16.847939000, Fcp, 2956, 144, 2220, CPU, 33%, 00%, 00%, 00%, GPU, , MEM, 411136, 302336, N/A, IO, , , , , , , NET, , , , , HUG, 1732, 95, 67
2024-12-17 17:11:23.873468000, Fcp, 2963, 144, 2220, CPU, 09%, 00%, 00%, 00%, GPU, , MEM, 411136, 302336, N/A, IO, , , , , , , NET, , , , , HUG, 1732, 95, 67
2024-12-17 17:11:30.914517000, Fcp, 2970, 149, 2220, CPU, 37%, 02%, 00%, 01%, GPU, , MEM, 411136, 302336, N/A, IO, , , , , , , NET, , , , , HUG, 1732, 95, 67
2024-12-17 17:11:31.928776000, Fcp, 2971, 149, 2217, CPU, 41%, 03%, 01%, 01%, GPU, , MEM, 411136, 302336, N/A, IO, , , , , , , NET, , , , , HUG, 1733, 95, 67
2024-12-17 17:11:32.935956000, Fcp, 2972, 149, 2220, CPU, 20%, 03%, 01%, 01%, GPU, , MEM, 411136, 302336, N/A, IO, , , , , , , NET, , , , , HUG, 1733, 95, 67
2024-12-17 17:11:55.109162000, Fcp, 2995, 149, 2220, CPU, 50%, 00%, 00%, 00%, GPU, , MEM, 411140, 302324, N/A, IO, , , , , , , NET, , , , , HUG, 1735, 95, 67
2024-12-17 17:11:56.122071000, Fcp, 2996, 149, 2220, CPU, 23%, 00%, 00%, 00%, GPU, , MEM, 411140, 302324, N/A, IO, , , , , , , NET, , , , , HUG, 1735, 95, 67
2024-12-17 17:12:19.329635000, Fcp, 3019, 149, 2220, CPU, 54%, 00%, 00%, 00%, GPU, , MEM, 411160, 302360, N/A, IO, , , , , , , NET, , , , , HUG, 1732, 95, 67
2024-12-17 17:12:23.373523000, Fcp, 3023, 149, 2220, CPU, 20%, 00%, 00%, 00%, GPU, , MEM, 411004, 302360, N/A, IO, , , , , , , NET, , , , , HUG, 1732, 95, 67
2024-12-17 17:12:26.413393000, Fcp, 3026, 149, 2220, CPU, 42%, 00%, 00%, 00%, GPU, , MEM, 410768, 301980, N/A, IO, , , , , , , NET, , , , , HUG, 1732, 95, 67
2024-12-17 17:12:28.430829000, Fcp, 3028, 149, 2220, CPU, 17%, 00%, 00%, 00%, GPU, , MEM, 410768, 301980, N/A, IO, , , , , , , NET, , , , , HUG, 1733, 95, 67
2024-12-17 17:12:32.466555000, Fcp, 3032, 149, 2217, CPU, 24%, 01%, 00%, 00%, GPU, , MEM, 410780, 301980, N/A, IO, , , , , , , NET, , , , , HUG, 1734, 95, 67
2024-12-17 17:12:40.532378000, Fcp, 3040, 149, 2220, CPU, 02%, 00%, 00%, 00%, GPU, , MEM, 410780, 301980, N/A, IO, , , , , , , NET, , , , , HUG, 1734, 95, 67
2024-12-17 17:13:00.647546000, Fcp, 3060, 149, 2220, CPU, 33%, 00%, 00%, 00%, GPU, , MEM, 410892, 302076, N/A, IO, , , , , , , NET, , , , , HUG, 1733, 95, 67
2024-12-17 17:13:02.666317000, Fcp, 3062, 149, 2220, CPU, 03%, 00%, 00%, 00%, GPU, , MEM, 410892, 302076, N/A, IO, , , , , , , NET, , , , , HUG, 1734, 95, 67
2024-12-17 17:13:07.697677000, Fcp, 3067, 149, 2220, CPU, 27%, 01%, 00%, 00%, GPU, , MEM, 410892, 302076, N/A, IO, , , , , , , NET, , , , , HUG, 1734, 95, 67
2024-12-17 17:13:17.781252000, Fcp, 3077, 149, 2220, CPU, 04%, 00%, 00%, 00%, GPU, , MEM, 410892, 302076, N/A, IO, , , , , , , NET, , , , , HUG, 1735, 95, 67
2024-12-17 17:13:21.820797000, Fcp, 3081, 149, 2220, CPU, 42%, 02%, 01%, 01%, GPU, , MEM, 410892, 302076, N/A, IO, , , , , , , NET, , , , , HUG, 1735, 95, 67
2024-12-17 17:13:26.843890000, Fcp, 3086, 149, 2220, CPU, 11%, 00%, 00%, 00%, GPU, , MEM, 410936, 302080, N/A, IO, , , , , , , NET, , , , , HUG, 1733, 95, 67
2024-12-17 17:13:31.904310000, Fcp, 3091, 149, 2220, CPU, 32%, 00%, 00%, 00%, GPU, , MEM, 410936, 302080, N/A, IO, , , , , , , NET, , , , , HUG, 1732, 95, 67
2024-12-17 17:13:32.916313000, Fcp, 3092, 149, 2218, CPU, 23%, 00%, 00%, 00%, GPU, , MEM, 410936, 302080, N/A, IO, , , , , , , NET, , , , , HUG, 1733, 95, 67
2024-12-17 17:13:41.970520000, Fcp, 3101, 149, 2220, CPU, 02%, 00%, 00%, 00%, GPU, , MEM, 410936, 302080, N/A, IO, , , , , , , NET, , , , , HUG, 1733, 95, 67
2024-12-17 17:13:51.049171000, Fcp, 3111, 149, 2220, CPU, 23%, 00%, 00%, 00%, GPU, , MEM, 410936, 302080, N/A, IO, , , , , , , NET, , , , , HUG, 1733, 95, 67
2024-12-17 17:14:07.155819000, Fcp, 3127, 149, 2218, CPU, 01%, 00%, 00%, 00%, GPU, , MEM, 410788, 301996, N/A, IO, , , , , , , NET, , , , , HUG, 1732, 95, 67
2024-12-17 17:14:11.194744000, Fcp, 3131, 149, 2218, CPU, 27%, 00%, 00%, 00%, GPU, , MEM, 410788, 301996, N/A, IO, , , , , , , NET, , , , , HUG, 1732, 95, 67
2024-12-17 17:14:22.275147000, Fcp, 3142, 149, 2218, CPU, 03%, 00%, 00%, 00%, GPU, , MEM, 410788, 301996, N/A, IO, , , , , , , NET, , , , , HUG, 1732, 94, 67
2024-12-17 17:14:27.308855000, Fcp, 3147, 149, 2220, CPU, 24%, 00%, 00%, 00%, GPU, , MEM, 410848, 302024, N/A, IO, , , , , , , NET, , , , , HUG, 1732, 95, 67
2024-12-17 17:14:33.376540000, Fcp, 3153, 149, 2217, CPU, 29%, 00%, 00%, 00%, GPU, , MEM, 410848, 302024, N/A, IO, , , , , , , NET, , , , , HUG, 1733, 95, 67
2024-12-17 17:14:45.470278000, Fcp, 3165, 149, 2220, CPU, 02%, 00%, 00%, 00%, GPU, , MEM, 410848, 302024, N/A, IO, , , , , , , NET, , , , , HUG, 1733, 95, 67
2024-12-17 17:14:52.511229000, Fcp, 3172, 149, 2220, CPU, 32%, 01%, 00%, 00%, GPU, , MEM, 410848, 302024, N/A, IO, , , , , , , NET, , , , , HUG, 1733, 94, 67
2024-12-17 17:14:56.538000000, Fcp, 3176, 149, 2220, CPU, 10%, 00%, 00%, 00%, GPU, , MEM, 410848, 302024, N/A, IO, , , , , , , NET, , , , , HUG, 1733, 95, 67
2024-12-17 17:15:33.766227000, Fcp, 3213, 149, 2217, CPU, 17%, 00%, 00%, 00%, GPU, , MEM, 410948, 302132, N/A, IO, , , , , , , NET, , , , , HUG, 1735, 95, 67
2024-12-17 17:15:34.768902000, Fcp, 3214, 149, 2220, CPU, 38%, 00%, 00%, 00%, GPU, , MEM, 410948, 302132, N/A, IO, , , , , , , NET, , , , , HUG, 1735, 95, 67
2024-12-17 17:15:47.883828000, Fcp, 3227, 149, 2220, CPU, 06%, 00%, 00%, 00%, GPU, , MEM, 410928, 302096, N/A, IO, , , , , , , NET, , , , , HUG, 1733, 95, 67
2024-12-17 17:15:56.958610000, Fcp, 3236, 149, 2220, CPU, 29%, 00%, 00%, 00%, GPU, , MEM, 410932, 302096, N/A, IO, , , , , , , NET, , , , , HUG, 1733, 95, 67
